evaluation,replicate,metric,value
Released independent test,1792,ECE_equal_frequency_10,0.0237511421179801
Released independent test,1792,Calibration_intercept,-0.017983798022092674
Released independent test,1792,Calibration_slope,0.9134492074795717
Released independent test,1793,Brier,0.04508783222837489
Released independent test,1793,LogLoss,0.1665807912994956
Released independent test,1793,ECE_equal_width_10,0.043060792943097684
Released independent test,1793,ECE_equal_frequency_10,0.03326828119166899
Released independent test,1793,Calibration_intercept,-0.5653405014292376
Released independent test,1793,Calibration_slope,0.9549818415631761
Released independent test,1794,Brier,0.06674197590977281
Released independent test,1794,LogLoss,0.22302677427712866
Released independent test,1794,ECE_equal_width_10,0.05594211666557042
Released independent test,1794,ECE_equal_frequency_10,0.039424275638121835
Released independent test,1794,Calibration_intercept,-0.18177606946851751
Released independent test,1794,Calibration_slope,0.8463932029456618
Released independent test,1795,Brier,0.053384898867807354
Released independent test,1795,LogLoss,0.17444875151835162
Released independent test,1795,ECE_equal_width_10,0.04278287398588803
Released independent test,1795,ECE_equal_frequency_10,0.02777523904757697
Released independent test,1795,Calibration_intercept,-0.21344039988507726
Released independent test,1795,Calibration_slope,0.9011150169252722
Released independent test,1796,Brier,0.046015424712172806
Released independent test,1796,LogLoss,0.15595910101474567
Released independent test,1796,ECE_equal_width_10,0.04184327439827245
Released independent test,1796,ECE_equal_frequency_10,0.02076329423506265
Released independent test,1796,Calibration_intercept,0.19599512468238017
Released independent test,1796,Calibration_slope,1.0140581757220652
Released independent test,1797,Brier,0.03451829695961855
Released independent test,1797,LogLoss,0.12451949685868416
Released independent test,1797,ECE_equal_width_10,0.019017468725637945
Released independent test,1797,ECE_equal_frequency_10,0.020626509377268787
Released independent test,1797,Calibration_intercept,-0.2383346727533349
Released independent test,1797,Calibration_slope,1.1411994110675514
Released independent test,1798,Brier,0.021299304211646164
Released independent test,1798,LogLoss,0.08329249175775896
Released independent test,1798,ECE_equal_width_10,0.030624120659935118
Released independent test,1798,ECE_equal_frequency_10,0.028815352151160364
Released independent test,1798,Calibration_intercept,-0.025745918044283188
Released independent test,1798,Calibration_slope,1.5207754894553775
Released independent test,1799,Brier,0.05529586097771176
Released independent test,1799,LogLoss,0.19842297174067136
Released independent test,1799,ECE_equal_width_10,0.04042988641343852
Released independent test,1799,ECE_equal_frequency_10,0.03462292265888284
Released independent test,1799,Calibration_intercept,-0.400933452745643
Released independent test,1799,Calibration_slope,0.870990293449842
Released independent test,1800,Brier,0.03868172699895401
Released independent test,1800,LogLoss,0.14150661446895083
Released independent test,1800,ECE_equal_width_10,0.02334842965718907
Released independent test,1800,ECE_equal_frequency_10,0.025724549310634802
Released independent test,1800,Calibration_intercept,0.173133933573911
Released independent test,1800,Calibration_slope,1.0479003646327711
Released independent test,1801,Brier,0.0443996671368024
Released independent test,1801,LogLoss,0.15067218994162657
Released independent test,1801,ECE_equal_width_10,0.038647140767571364
Released independent test,1801,ECE_equal_frequency_10,0.02980254794469732
Released independent test,1801,Calibration_intercept,-0.5861397204265801
Released independent test,1801,Calibration_slope,1.0089783303651334
Released independent test,1802,Brier,0.04773460088769182
Released independent test,1802,LogLoss,0.17126690436315883
Released independent test,1802,ECE_equal_width_10,0.03314246439302341
Released independent test,1802,ECE_equal_frequency_10,0.02570550112697071
Released independent test,1802,Calibration_intercept,-0.1279220092917025
Released independent test,1802,Calibration_slope,0.8934449890628124
Released independent test,1803,Brier,0.03370862986356445
Released independent test,1803,LogLoss,0.1251763632674076
Released independent test,1803,ECE_equal_width_10,0.03169923978547108
Released independent test,1803,ECE_equal_frequency_10,0.021080140647334634
Released independent test,1803,Calibration_intercept,-0.5679833799889933
Released independent test,1803,Calibration_slope,1.1216470267520553
Released independent test,1804,Brier,0.05285253582041383
Released independent test,1804,LogLoss,0.16903771335675483
Released independent test,1804,ECE_equal_width_10,0.03914647463469178
Released independent test,1804,ECE_equal_frequency_10,0.0372051244362467
Released independent test,1804,Calibration_intercept,-0.7789600162764685
Released independent test,1804,Calibration_slope,1.0392773533532198
Released independent test,1805,Brier,0.059129233970689116
Released independent test,1805,LogLoss,0.20256176110740517
Released independent test,1805,ECE_equal_width_10,0.04226372196907613
Released independent test,1805,ECE_equal_frequency_10,0.03733114783288977
Released independent test,1805,Calibration_intercept,-0.5836932774494936
Released independent test,1805,Calibration_slope,0.8818544402478005
Released independent test,1806,Brier,0.06036515234032524
Released independent test,1806,LogLoss,0.1937006828889309
Released independent test,1806,ECE_equal_width_10,0.05163247735923879
Released independent test,1806,ECE_equal_frequency_10,0.026314657171196715
Released independent test,1806,Calibration_intercept,-0.08114006693074105
Released independent test,1806,Calibration_slope,0.8619408374407916
Released independent test,1807,Brier,0.05409963667047929
Released independent test,1807,LogLoss,0.18892761719048887
Released independent test,1807,ECE_equal_width_10,0.04497359438678935
Released independent test,1807,ECE_equal_frequency_10,0.03601123966845792
Released independent test,1807,Calibration_intercept,0.02771119839572115
Released independent test,1807,Calibration_slope,0.8411496975134448
Released independent test,1808,Brier,0.03502450631094733
Released independent test,1808,LogLoss,0.13051882447634777
Released independent test,1808,ECE_equal_width_10,0.026543588883179398
Released independent test,1808,ECE_equal_frequency_10,0.029880793723482506
Released independent test,1808,Calibration_intercept,-0.5906270226829179
Released independent test,1808,Calibration_slope,1.1349206254350241
Released independent test,1809,Brier,0.05333448296444887
Released independent test,1809,LogLoss,0.1873877547336565
Released independent test,1809,ECE_equal_width_10,0.04180687284899467
Released independent test,1809,ECE_equal_frequency_10,0.04122100982752117
Released independent test,1809,Calibration_intercept,-0.3829208216974926
Released independent test,1809,Calibration_slope,0.8990148469322273
Released independent test,1810,Brier,0.052934072294537116
Released independent test,1810,LogLoss,0.1786437494109279
Released independent test,1810,ECE_equal_width_10,0.037709949793568814
Released independent test,1810,ECE_equal_frequency_10,0.022881773546044086
Released independent test,1810,Calibration_intercept,-0.04995160459440082
Released independent test,1810,Calibration_slope,0.9056107775924626
Released independent test,1811,Brier,0.0459467675669153
Released independent test,1811,LogLoss,0.17974090397529252
Released independent test,1811,ECE_equal_width_10,0.030625020097863248
Released independent test,1811,ECE_equal_frequency_10,0.04407113384764987
Released independent test,1811,Calibration_intercept,-0.48334122665078705
Released independent test,1811,Calibration_slope,0.9137690775157543
Released independent test,1812,Brier,0.04134906780642472
Released independent test,1812,LogLoss,0.1455165149883693
Released independent test,1812,ECE_equal_width_10,0.028220143123096512
Released independent test,1812,ECE_equal_frequency_10,0.024045496471500193
Released independent test,1812,Calibration_intercept,0.14527894045110182
Released independent test,1812,Calibration_slope,0.9739107608180788
Released independent test,1813,Brier,0.04081934640030526
Released independent test,1813,LogLoss,0.13887466843534924
Released independent test,1813,ECE_equal_width_10,0.03028385229215954
Released independent test,1813,ECE_equal_frequency_10,0.01714773114052194
Released independent test,1813,Calibration_intercept,-0.08552780710856062
Released independent test,1813,Calibration_slope,1.0708016983479829
Released independent test,1814,Brier,0.033069187664930416
Released independent test,1814,LogLoss,0.12232764772654316
Released independent test,1814,ECE_equal_width_10,0.03261518751725576
Released independent test,1814,ECE_equal_frequency_10,0.01998544065646265
Released independent test,1814,Calibration_intercept,-0.06592644367463046
Released independent test,1814,Calibration_slope,1.1907959515547317
Released independent test,1815,Brier,0.045716267196023654
Released independent test,1815,LogLoss,0.16025377500274116
Released independent test,1815,ECE_equal_width_10,0.03333012527887195
Released independent test,1815,ECE_equal_frequency_10,0.035859062337021366
Released independent test,1815,Calibration_intercept,-0.7273677180498133
Released independent test,1815,Calibration_slope,0.963637262967291
Released independent test,1816,Brier,0.04749400431030844
Released independent test,1816,LogLoss,0.15739764355086003
Released independent test,1816,ECE_equal_width_10,0.04692873894684366
Released independent test,1816,ECE_equal_frequency_10,0.022036339429259193
Released independent test,1816,Calibration_intercept,-0.4179734109044447
Released independent test,1816,Calibration_slope,0.9542830522650917
